aikaleima_utc,mitattu_FI_SE1_MW,mitattu_FI_SE3_MW
2025-11-21T21:45:00.000Z,-1430.48,-670.96
2025-11-21T22:00:00.000Z,-1656.84,-582.85
2025-11-21T22:15:00.000Z,-1637.85,-364.38
2025-11-21T22:30:00.000Z,-1758.71,-142.76
2025-11-21T22:45:00.000Z,-1715.48,-256.15
2025-11-21T23:00:00.000Z,-1587.18,-503.78
2025-11-21T23:15:00.000Z,-1610.14,-540.36
2025-11-21T23:30:00.000Z,-1692.15,-575.38
2025-11-21T23:45:00.000Z,-1570.18,-617.43
2025-11-22T00:00:00.000Z,-1379,-679.74
2025-11-22T00:15:00.000Z,-1335.42,-679.36
2025-11-22T00:30:00.000Z,-1290.46,-613.74
2025-11-22T00:45:00.000Z,-1368.57,-562.17
2025-11-22T01:00:00.000Z,-1334.67,-632.33
2025-11-22T01:15:00.000Z,-1288.09,-530.79
2025-11-22T01:30:00.000Z,-1350.06,-390.73
2025-11-22T01:45:00.000Z,-1370.96,-325.74
2025-11-22T02:00:00.000Z,-1417.03,-455.83
2025-11-22T02:15:00.000Z,-1556.94,-375.08
2025-11-22T02:30:00.000Z,-1634.72,-314.01
2025-11-22T02:45:00.000Z,-1625.51,-288.21
2025-11-22T03:00:00.000Z,-1602.68,-483.69
2025-11-22T03:15:00.000Z,-1554.69,-445.69
2025-11-22T03:30:00.000Z,-1596.93,-386
2025-11-22T03:45:00.000Z,-1589.37,-331.7
2025-11-22T04:00:00.000Z,-1622.53,-353.34
2025-11-22T04:15:00.000Z,-1644.81,-303.58
2025-11-22T04:30:00.000Z,-1767.65,-243.21
2025-11-22T04:45:00.000Z,-1734.95,-168.25
2025-11-22T05:00:00.000Z,-1742.48,15.72
2025-11-22T05:15:00.000Z,-1752.04,76.18
2025-11-22T05:30:00.000Z,-1880.11,101.82
2025-11-22T05:45:00.000Z,-1784.05,162.54
2025-11-22T06:00:00.000Z,-1566.69,-67.66
2025-11-22T06:15:00.000Z,-1661.74,-7.71
2025-11-22T06:30:00.000Z,-1715.08,81.65
2025-11-22T06:45:00.000Z,-1829.38,210.39
2025-11-22T07:00:00.000Z,-1837.44,394.58
2025-11-22T07:15:00.000Z,-1711.21,454.32
2025-11-22T07:30:00.000Z,-1671.35,514.07
2025-11-22T07:45:00.000Z,-1609.77,614.59
2025-11-22T08:00:00.000Z,-1713.24,744.65
2025-11-22T08:15:00.000Z,-1763.88,864.62
2025-11-22T08:30:00.000Z,-1723.49,948.71
2025-11-22T08:45:00.000Z,-1673,995.4
2025-11-22T09:00:00.000Z,-1848.34,1031.17
2025-11-22T09:15:00.000Z,-1809.01,1098.04
2025-11-22T09:30:00.000Z,-1778.36,1155.52
2025-11-22T09:45:00.000Z,-1690.81,1162.06
2025-11-22T10:00:00.000Z,-1485.06,1053.08
2025-11-22T10:15:00.000Z,-1620.72,1169.5
2025-11-22T10:30:00.000Z,-1685.51,1197.79
2025-11-22T10:45:00.000Z,-1578.18,1191.69
2025-11-22T11:00:00.000Z,-1582.14,1183.35
2025-11-22T11:15:00.000Z,-1635.47,1197.39
2025-11-22T11:30:00.000Z,-1530.31,1197.41
2025-11-22T11:45:00.000Z,-1540.82,1197.49
2025-11-22T12:00:00.000Z,-1458.95,1197.6
2025-11-22T12:15:00.000Z,-1495.12,1197.51
2025-11-22T12:30:00.000Z,-1454.17,1197.6
2025-11-22T12:45:00.000Z,-1385.23,1197.6
2025-11-22T13:00:00.000Z,-1308.53,1197.28
2025-11-22T13:15:00.000Z,-1394.69,1197.24
2025-11-22T13:30:00.000Z,-1445.98,1197.16
2025-11-22T13:45:00.000Z,-1472.61,1195.76
2025-11-22T14:00:00.000Z,-1524.17,1168.48
2025-11-22T14:15:00.000Z,-1575.59,1086.92
2025-11-22T14:30:00.000Z,-1509.78,1140.09
2025-11-22T14:45:00.000Z,-1424.76,1124.21
2025-11-22T15:00:00.000Z,-1317.15,1137.23
2025-11-22T15:15:00.000Z,-1301.63,1056.76
2025-11-22T15:30:00.000Z,-1243.54,1107.04
2025-11-22T15:45:00.000Z,-1188.4,1046.29
2025-11-22T16:00:00.000Z,-1294.42,1146.4
2025-11-22T16:15:00.000Z,-1312.74,1065.14
2025-11-22T16:30:00.000Z,-1249.19,1019.61
2025-11-22T16:45:00.000Z,-1149.56,898.35
2025-11-22T17:00:00.000Z,-1141.79,648.23
2025-11-22T17:15:00.000Z,-1189.38,530.38
2025-11-22T17:30:00.000Z,-1235.56,480.1
2025-11-22T17:45:00.000Z,-1136.57,444.06
2025-11-22T18:00:00.000Z,-1103.19,438.58
2025-11-22T18:15:00.000Z,-1216.07,395.38
2025-11-22T18:30:00.000Z,-1288.59,312.5
2025-11-22T18:45:00.000Z,-1244.45,214.56
2025-11-22T19:00:00.000Z,-1274.84,152.87
2025-11-22T19:15:00.000Z,-1298,143.34
2025-11-22T19:30:00.000Z,-1464.39,244.15
2025-11-22T19:45:00.000Z,-1465.9,89
2025-11-22T20:00:00.000Z,-1362.8,-64.81
2025-11-22T20:15:00.000Z,-1445.82,-139.14
2025-11-22T20:30:00.000Z,-1340.07,-246.98
2025-11-22T20:45:00.000Z,-1347.54,-251.82
2025-11-22T21:00:00.000Z,-1313.48,-259.68
2025-11-22T21:15:00.000Z,-1219.36,-280.64
2025-11-22T21:30:00.000Z,-983.65,-318.27
2025-11-22T21:45:00.000Z,-873.08,-338.74
2025-11-22T22:00:00.000Z,-1196.58,-261.98
2025-11-22T22:15:00.000Z,-1341.68,-148.96
2025-11-22T22:30:00.000Z,-1300.66,-171.76
2025-11-22T22:45:00.000Z,-1470.59,1.46
2025-11-22T23:00:00.000Z,-1957.62,518.32
2025-11-22T23:15:00.000Z,-2245.23,907.21
2025-11-22T23:30:00.000Z,-1725.4,900.88
2025-11-22T23:45:00.000Z,-1512.83,940.08
2025-11-23T00:00:00.000Z,-1539.41,769.52
2025-11-23T00:15:00.000Z,-1751.97,715.05
2025-11-23T00:30:00.000Z,-1874.2,756
2025-11-23T00:45:00.000Z,-1794.09,664.48
2025-11-23T01:00:00.000Z,-1825.82,828.06
2025-11-23T01:15:00.000Z,-1812.53,832.27
2025-11-23T01:30:00.000Z,-1812.14,756.02
2025-11-23T01:45:00.000Z,-1723.83,648.55
2025-11-23T02:00:00.000Z,-1709.45,929.21
2025-11-23T02:15:00.000Z,-1678.51,936.63
2025-11-23T02:30:00.000Z,-1600.36,675.18
2025-11-23T02:45:00.000Z,-1345.95,230.81
2025-11-23T03:00:00.000Z,-1543.46,581.45
2025-11-23T03:15:00.000Z,-1303.66,351.35
2025-11-23T03:30:00.000Z,-1279.27,217.15
2025-11-23T03:45:00.000Z,-1129.59,-56.52
2025-11-23T04:00:00.000Z,-577.89,-614.15
2025-11-23T04:15:00.000Z,-595.05,-665.46
2025-11-23T04:30:00.000Z,-576.49,-579.46
2025-11-23T04:45:00.000Z,-654.78,-526.48
2025-11-23T05:00:00.000Z,-756.61,-486.62
2025-11-23T05:15:00.000Z,-1113.54,-221.53
2025-11-23T05:30:00.000Z,-1357.66,-105.87
2025-11-23T05:45:00.000Z,-1547.54,-81.69
2025-11-23T06:00:00.000Z,-1781.19,325.89
2025-11-23T06:15:00.000Z,-1706.97,388.8
2025-11-23T06:30:00.000Z,-1712.16,444.44
2025-11-23T06:45:00.000Z,-1850.35,562.18
2025-11-23T07:00:00.000Z,-1774.05,543.76
2025-11-23T07:15:00.000Z,-1723.7,555.85
2025-11-23T07:30:00.000Z,-1779.94,560.24
2025-11-23T07:45:00.000Z,-1447.42,116.35
2025-11-23T08:00:00.000Z,-854.94,-440.1
2025-11-23T08:15:00.000Z,-356.33,-1009.14
2025-11-23T08:30:00.000Z,-288.87,-1159.19
2025-11-23T08:45:00.000Z,-315.78,-1021.96
2025-11-23T09:00:00.000Z,-869.79,-551.9
2025-11-23T09:15:00.000Z,-970.9,-398.82
2025-11-23T09:30:00.000Z,-649.69,-756.95
2025-11-23T09:45:00.000Z,-842.69,-666.72
2025-11-23T10:00:00.000Z,-1036.52,-559.62
2025-11-23T10:15:00.000Z,-1434.46,45
2025-11-23T10:30:00.000Z,-1535.77,441.09
2025-11-23T10:45:00.000Z,-1652.33,471.83
2025-11-23T11:00:00.000Z,-1944.56,733.4
2025-11-23T11:15:00.000Z,-1854.86,720.54
2025-11-23T11:30:00.000Z,-1620.73,543.73
2025-11-23T11:45:00.000Z,-1518.61,498.56
2025-11-23T12:00:00.000Z,-1535.16,330.88
2025-11-23T12:15:00.000Z,-1387.04,95.29
2025-11-23T12:30:00.000Z,-935.36,-413.18
2025-11-23T12:45:00.000Z,-967.07,-347.9
2025-11-23T13:00:00.000Z,-1235.16,191.21
2025-11-23T13:15:00.000Z,-1488.38,616.08
2025-11-23T13:30:00.000Z,-1712.96,684.96
2025-11-23T13:45:00.000Z,-1831.65,752.69
2025-11-23T14:00:00.000Z,-1631.19,738.78
2025-11-23T14:15:00.000Z,-1554.89,690.29
2025-11-23T14:30:00.000Z,-1786.7,869.79
2025-11-23T14:45:00.000Z,-1835.47,880.93
2025-11-23T15:00:00.000Z,-1762.78,862.65
2025-11-23T15:15:00.000Z,-1739.27,846.83
2025-11-23T15:30:00.000Z,-1590.14,810.89
2025-11-23T15:45:00.000Z,-1501.92,890.32
2025-11-23T16:00:00.000Z,-1544.67,980.87
2025-11-23T16:15:00.000Z,-1481.3,1014.37
2025-11-23T16:30:00.000Z,-1627.22,1037.17
2025-11-23T16:45:00.000Z,-1606.23,1048.95
2025-11-23T17:00:00.000Z,-1642.69,1078.16
2025-11-23T17:15:00.000Z,-1704.26,1094.23
2025-11-23T17:30:00.000Z,-1721.92,1094.59
2025-11-23T17:45:00.000Z,-1758.06,1054.23
2025-11-23T18:00:00.000Z,-1807.78,1019.41
2025-11-23T18:15:00.000Z,-1772.55,1089.08
2025-11-23T18:30:00.000Z,-1815.86,1084.24
2025-11-23T18:45:00.000Z,-1862.2,1096.06
2025-11-23T19:00:00.000Z,-1836.57,1098.2
2025-11-23T19:15:00.000Z,-1642.23,1104.41
2025-11-23T19:30:00.000Z,-1773.05,1183.67
2025-11-23T19:45:00.000Z,-1813.4,1137.23
2025-11-23T20:00:00.000Z,-1896.2,1033.27
2025-11-23T20:15:00.000Z,-1898.69,1019.88
2025-11-23T20:30:00.000Z,-1770.2,852.21
2025-11-23T20:45:00.000Z,-1905.68,833.11
2025-11-23T21:00:00.000Z,-1887.37,866.83
2025-11-23T21:15:00.000Z,-1852.65,795.79
2025-11-23T21:30:00.000Z,-1961.25,911.03
2025-11-23T21:45:00.000Z,-1818.71,846.37
2025-11-23T22:00:00.000Z,-1672.28,526.15
2025-11-23T22:15:00.000Z,-1651.46,488.64
2025-11-23T22:30:00.000Z,-1625.08,487.7
2025-11-23T22:45:00.000Z,-1447.35,266.23
2025-11-23T23:00:00.000Z,-1401.32,192.52
2025-11-23T23:15:00.000Z,-1423.28,274.03
2025-11-23T23:30:00.000Z,-1416.15,373.6
2025-11-23T23:45:00.000Z,-1362.94,372.55
2025-11-24T00:00:00.000Z,-1366.34,285.11
2025-11-24T00:15:00.000Z,-1456.42,278.01
2025-11-24T00:30:00.000Z,-1532.59,256.45
2025-11-24T00:45:00.000Z,-1498.44,220.71
2025-11-24T01:00:00.000Z,-1557.82,343.54
2025-11-24T01:15:00.000Z,-1493.8,337.48
2025-11-24T01:30:00.000Z,-1529.2,304.23
2025-11-24T01:45:00.000Z,-1474.69,225.47
2025-11-24T02:00:00.000Z,-1597.94,279.52
2025-11-24T02:15:00.000Z,-1640.82,343.2
2025-11-24T02:30:00.000Z,-1622.61,247.18
2025-11-24T02:45:00.000Z,-1664.76,246.99
2025-11-24T03:00:00.000Z,-1580.98,92.67
2025-11-24T03:15:00.000Z,-1499.29,-19.25
2025-11-24T03:30:00.000Z,-1492.01,-138.98
2025-11-24T03:45:00.000Z,-1427.35,-413.41
2025-11-24T04:00:00.000Z,-1432.96,-461.29
2025-11-24T04:15:00.000Z,-1498.93,-506.81
2025-11-24T04:30:00.000Z,-1350.77,-759.38
2025-11-24T04:45:00.000Z,-1408.67,-752.97
2025-11-24T05:00:00.000Z,-1303.95,-939.73
2025-11-24T05:15:00.000Z,-1305.94,-1023.39
2025-11-24T05:30:00.000Z,-1298.84,-1053.73
2025-11-24T05:45:00.000Z,-1262.7,-1040.44
2025-11-24T06:00:00.000Z,-1366.37,-881.98
2025-11-24T06:15:00.000Z,-1322.03,-866.68
2025-11-24T06:30:00.000Z,-1337.12,-768.67
2025-11-24T06:45:00.000Z,-1439.93,-653.49
2025-11-24T07:00:00.000Z,-1437.79,-642.89
2025-11-24T07:15:00.000Z,-1439.37,-677.06
2025-11-24T07:30:00.000Z,-1342.02,-682.77
2025-11-24T07:45:00.000Z,-1292.29,-667.53
2025-11-24T08:00:00.000Z,-1122.52,-688.75
2025-11-24T08:15:00.000Z,-1119.2,-681.43
